match_id,player_id,player,team,period,minute,second,x,y,distance,inside_box,play_pattern,outcome,is_goal,shot_type,body_part,technique,first_time,under_pressure,xg
3913112,4961.0,Samantha May Kerr,Chelsea FCW,2,63,21,110.5,26.7,16.3,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Half Volley,False,False,0.0922165
3913112,4660.0,Erin Cuthbert,Chelsea FCW,2,77,53,108.1,35.2,12.8,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,False,True,0.32181892
3913112,81580.0,Agnes Beever-Jones,Chelsea FCW,2,79,55,115.4,35.2,6.6,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Half Volley,True,True,0.3594673
3913112,81580.0,Agnes Beever-Jones,Chelsea FCW,2,83,57,112.1,33.8,10.0,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Half Volley,False,True,0.23370789
3913112,81580.0,Agnes Beever-Jones,Chelsea FCW,2,89,28,96.5,27.7,26.5,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.028499473
3913112,19499.0,Shania Hayles,Bristol City WFC,2,91,5,114.2,45.0,7.7,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,True,0.13489608
3913112,19499.0,Shania Hayles,Bristol City WFC,2,94,54,112.8,35.4,8.5,Inside box,From Goal Kick,Wayward,0,Open Play,Head,Normal,False,True,0.10356076
3913102,10650.0,Jill Roord,Manchester City WFC,1,2,4,101.1,37.9,19.0,Outside box,From Free Kick,Blocked,0,Open Play,Right Foot,Normal,False,True,0.06726044
3913102,62666.0,Ingrid Filippa Angeldal,Manchester City WFC,1,14,4,113.9,39.2,6.2,Inside box,Regular Play,Off T,0,Open Play,Head,Normal,False,True,0.22186023
3913102,25554.0,Khadija Monifa Shaw,Manchester City WFC,1,22,38,114.0,38.5,6.2,Inside box,From Throw In,Goal,1,Open Play,Head,Normal,False,True,0.26196313
3913102,87194.0,Celin Bizet Ildhusøy,Tottenham Hotspur Women,1,26,33,98.3,53.8,25.7,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,True,0.033015743
3913102,10650.0,Jill Roord,Manchester City WFC,1,29,16,97.6,35.8,22.8,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.04635476
3913102,10650.0,Jill Roord,Manchester City WFC,1,31,0,103.4,26.3,21.5,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.028559923
3913102,25554.0,Khadija Monifa Shaw,Manchester City WFC,1,31,58,112.9,35.8,8.2,Inside box,Regular Play,Goal,1,Open Play,Head,Diving Header,False,False,0.3406192
3913102,25554.0,Khadija Monifa Shaw,Manchester City WFC,1,37,29,105.4,35.0,15.4,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Half Volley,False,False,0.08392491
3913102,46740.0,Grace Clinton,Tottenham Hotspur Women,2,46,14,102.7,57.0,24.3,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,True,False,0.026658265
3913102,10650.0,Jill Roord,Manchester City WFC,2,47,17,109.4,37.9,10.8,Inside box,From Throw In,Blocked,0,Open Play,Right Foot,Half Volley,True,False,0.10325432
3913102,15555.0,Lauren Hemp,Manchester City WFC,2,47,21,102.5,38.1,17.6,Inside box,From Throw In,Goal,1,Open Play,Right Foot,Normal,False,False,0.06542441
3913102,31558.0,Martha Thomas,Tottenham Hotspur Women,2,49,13,95.2,40.3,24.8,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,True,False,0.04462
3913102,31558.0,Martha Thomas,Tottenham Hotspur Women,2,50,30,105.9,34.6,15.1,Inside box,From Counter,Saved,0,Open Play,Left Foot,Normal,False,False,0.13239184
3913102,15555.0,Lauren Hemp,Manchester City WFC,2,51,49,104.7,30.7,17.9,Inside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,True,True,0.114264555
3913102,10650.0,Jill Roord,Manchester City WFC,2,52,26,119.2,42.6,2.7,Inside box,Regular Play,Goal,1,Open Play,Head,Normal,False,False,0.79149
3913102,15570.0,Chloe Kelly,Manchester City WFC,2,54,14,94.2,56.4,30.6,Outside box,From Counter,Saved,0,Open Play,Right Foot,Normal,True,False,0.014389732
3913102,19416.0,Laura Coombs,Manchester City WFC,2,58,29,106.9,34.3,14.3,Inside box,From Free Kick,Goal,1,Open Play,Right Foot,Normal,True,False,0.12235169
3913102,31558.0,Martha Thomas,Tottenham Hotspur Women,2,60,24,111.9,39.8,8.1,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,True,0.121897
3913102,15570.0,Chloe Kelly,Manchester City WFC,2,65,28,104.1,52.5,20.2,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.04503853
3913102,19416.0,Laura Coombs,Manchester City WFC,2,66,5,97.6,41.2,22.4,Outside box,From Corner,Off T,0,Open Play,Right Foot,Volley,True,False,0.031796385
3913102,15577.0,Angharad James,Tottenham Hotspur Women,2,73,26,109.6,47.9,13.1,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,True,0.26194677
3913102,10252.0,Alex Greenwood,Manchester City WFC,2,75,10,89.8,43.7,30.4,Outside box,From Free Kick,Post,0,Free Kick,Left Foot,Normal,False,False,0.042317886
3913102,49938.0,Deyna Cristina Castellanos Naujenis,Manchester City WFC,2,80,39,93.4,49.5,28.2,Outside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.029916177
3913102,19498.0,Jessica Park,Manchester City WFC,2,90,32,108.5,38.4,11.6,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.24089803
3913102,19416.0,Laura Coombs,Manchester City WFC,2,95,27,103.5,40.5,16.5,Inside box,From Free Kick,Goal,1,Open Play,Right Foot,Normal,False,False,0.09100682
3913102,15555.0,Lauren Hemp,Manchester City WFC,2,96,35,100.7,43.8,19.7,Outside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,False,False,0.1860893
3913102,18145.0,Ria Percival,Tottenham Hotspur Women,2,97,29,104.7,49.1,17.8,Inside box,Regular Play,Wayward,0,Open Play,Right Foot,Half Volley,True,False,0.065563634
3913170,46974.0,Marie Therese Höbinger,Liverpool WFC,1,12,23,100.9,39.8,19.1,Outside box,From Free Kick,Goal,1,Open Play,Left Foot,Half Volley,True,False,0.09498778
3913170,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,1,19,45,118.1,37.4,3.2,Inside box,From Free Kick,Wayward,0,Open Play,Left Foot,Normal,True,False,0.47542474
3913170,185543.0,Ffion Morgan,Bristol City WFC,1,42,13,109.8,53.8,17.2,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,False,False,0.039559238
3913170,15706.0,Rachel Furness,Bristol City WFC,1,44,16,94.3,57.5,31.1,Outside box,Regular Play,Off T,0,Open Play,Right Foot,Half Volley,True,False,0.0075261053
3913170,329372.0,Mia Enderby,Liverpool WFC,1,46,25,112.0,34.0,10.0,Inside box,From Throw In,Wayward,0,Open Play,Right Foot,Half Volley,True,True,0.0856253
3913170,46974.0,Marie Therese Höbinger,Liverpool WFC,2,48,33,92.1,47.0,28.8,Outside box,From Free Kick,Post,0,Open Play,Right Foot,Normal,False,False,0.032139458
3913170,24237.0,Missy Bo Kearns,Liverpool WFC,2,60,47,103.6,24.3,22.7,Inside box,From Counter,Blocked,0,Open Play,Right Foot,Normal,False,False,0.03251581
3913170,329372.0,Mia Enderby,Liverpool WFC,2,60,52,108.3,42.1,11.9,Inside box,From Counter,Off T,0,Open Play,Right Foot,Half Volley,False,False,0.105600275
3913170,329372.0,Mia Enderby,Liverpool WFC,2,62,18,101.2,50.1,21.3,Outside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,False,False,0.09652795
3913170,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,2,64,24,116.6,51.2,11.7,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,True,0.039390877
3913170,329372.0,Mia Enderby,Liverpool WFC,2,67,39,111.1,52.5,15.3,Inside box,From Counter,Saved,0,Open Play,Right Foot,Normal,False,True,0.0491869
3913170,34232.0,Grace Fisk,Liverpool WFC,2,68,31,110.5,40.2,9.5,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,True,0.06711815
3913170,24237.0,Missy Bo Kearns,Liverpool WFC,2,72,7,109.1,63.7,26.1,Outside box,From Free Kick,Saved,0,Free Kick,Right Foot,Normal,False,False,0.009408816
3913170,84765.0,Carrie Jones,Bristol City WFC,2,79,35,104.6,43.9,15.9,Inside box,From Throw In,Blocked,0,Open Play,Left Foot,Normal,True,False,0.10124598
3913170,24706.0,Sophie Roman Haug,Liverpool WFC,2,83,17,110.9,41.3,9.2,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,True,0.06345549
3913170,84765.0,Carrie Jones,Bristol City WFC,2,89,15,94.1,29.5,27.9,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.031811826
3913170,19417.0,Amy Rodgers,Bristol City WFC,2,90,51,102.7,45.7,18.2,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Half Volley,True,True,0.034048233
3913170,23412.0,Abigail Harrison,Bristol City WFC,2,97,46,91.9,26.7,31.1,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Volley,True,False,0.013967751
3913160,11338.0,Caitlin Jade Foord,Arsenal WFC,1,6,14,113.9,30.0,11.7,Inside box,From Counter,Post,0,Open Play,Right Foot,Normal,False,False,0.048742637
3913160,15619.0,Bethany Mead,Arsenal WFC,1,6,15,112.7,41.0,7.4,Inside box,From Counter,Goal,1,Open Play,Left Foot,Normal,True,False,0.37357947
3913160,47521.0,Alessia Russo,Arsenal WFC,1,8,26,98.9,42.2,21.2,Outside box,From Throw In,Blocked,0,Open Play,Right Foot,Normal,True,False,0.03671322
3913160,63788.0,Victoria Pelova,Arsenal WFC,1,11,22,103.7,34.5,17.2,Inside box,From Corner,Post,0,Open Play,Right Foot,Normal,False,False,0.06826993
3913160,10229.0,Emma Stina Blackstenius,Arsenal WFC,1,18,14,105.6,39.8,14.4,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,False,True,0.09649777
3913160,47521.0,Alessia Russo,Arsenal WFC,1,18,49,113.2,42.7,7.3,Inside box,From Corner,Off T,0,Open Play,Head,Normal,False,True,0.09336932
3913160,47521.0,Alessia Russo,Arsenal WFC,1,19,56,109.4,27.7,16.2,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.11917844
3913160,15619.0,Bethany Mead,Arsenal WFC,1,20,1,105.0,48.7,17.3,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Half Volley,False,False,0.05793529
3913160,15616.0,Kim Little,Arsenal WFC,1,24,8,96.9,37.5,23.2,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,True,False,0.041556668
3913160,47521.0,Alessia Russo,Arsenal WFC,1,27,19,98.8,44.7,21.7,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,True,False,0.06627659
3913160,63788.0,Victoria Pelova,Arsenal WFC,1,30,24,100.1,37.7,20.0,Outside box,From Throw In,Off T,0,Open Play,Left Foot,Normal,True,False,0.07794542
3913160,15619.0,Bethany Mead,Arsenal WFC,1,31,59,108.9,36.9,11.5,Inside box,From Throw In,Blocked,0,Open Play,Left Foot,Normal,True,True,0.11504959
3913160,15619.0,Bethany Mead,Arsenal WFC,1,32,1,113.4,36.4,7.5,Inside box,From Throw In,Goal,1,Open Play,Right Foot,Normal,True,False,0.41436046
3913160,185543.0,Ffion Morgan,Bristol City WFC,1,36,16,101.1,27.6,22.6,Outside box,Regular Play,Off T,0,Open Play,Right Foot,Half Volley,False,False,0.041091565
3913160,107491.0,Emily Ann Fox,Arsenal WFC,1,38,35,104.3,45.7,16.7,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,True,0.07802151
3913160,18999.0,Leah Williamson,Arsenal WFC,1,39,30,114.8,44.5,6.9,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,True,0.13256936
3913160,107491.0,Emily Ann Fox,Arsenal WFC,2,50,57,98.0,32.7,23.2,Outside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,True,False,0.041014977
3913160,63788.0,Victoria Pelova,Arsenal WFC,2,53,58,112.8,32.7,10.3,Inside box,From Corner,Blocked,0,Open Play,Left Foot,Half Volley,False,True,0.073598236
3913160,15619.0,Bethany Mead,Arsenal WFC,2,55,12,98.8,40.6,21.2,Outside box,From Corner,Off T,0,Open Play,Right Foot,Normal,False,False,0.042406213
3913160,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,2,55,55,108.3,29.5,15.7,Inside box,From Goal Kick,Saved,0,Open Play,Left Foot,Normal,True,False,0.07652933
3913160,47521.0,Alessia Russo,Arsenal WFC,2,57,20,102.0,39.9,18.0,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,False,0.046361633
3913160,47521.0,Alessia Russo,Arsenal WFC,2,58,58,102.3,53.8,22.4,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Normal,False,False,0.057939854
3913160,15619.0,Bethany Mead,Arsenal WFC,2,61,51,109.9,50.4,14.5,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,True,False,0.15414801
3913160,49697.0,Carlotte Wubben-Moy,Arsenal WFC,2,63,16,112.8,40.6,7.2,Inside box,From Corner,Blocked,0,Open Play,Left Foot,Volley,True,False,0.095694244
3913160,49697.0,Carlotte Wubben-Moy,Arsenal WFC,2,63,17,114.4,41.2,5.7,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Normal,False,False,0.21930699
3913160,15616.0,Kim Little,Arsenal WFC,2,65,10,101.9,39.1,18.1,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.06624271
3913160,107491.0,Emily Ann Fox,Arsenal WFC,2,67,0,97.5,46.1,23.3,Outside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,False,False,0.04994025
3913160,19417.0,Amy Rodgers,Bristol City WFC,2,69,40,115.7,40.1,4.3,Inside box,From Corner,Blocked,0,Open Play,Left Foot,Half Volley,True,False,0.21962789
3913160,47521.0,Alessia Russo,Arsenal WFC,2,73,0,105.3,39.3,14.7,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Normal,True,False,0.13435082
3913160,10229.0,Emma Stina Blackstenius,Arsenal WFC,2,74,36,109.1,39.8,10.9,Inside box,Regular Play,Off T,0,Open Play,Head,Normal,False,False,0.09120585
3913160,47521.0,Alessia Russo,Arsenal WFC,2,76,56,104.2,46.5,17.1,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Normal,True,False,0.13862406
3913160,47521.0,Alessia Russo,Arsenal WFC,2,80,11,112.5,33.1,10.2,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Half Volley,False,True,0.14759907
3913160,46973.0,Laura Wienroither,Arsenal WFC,2,83,43,94.4,40.3,25.6,Outside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.035769586
3913160,63788.0,Victoria Pelova,Arsenal WFC,2,84,15,109.4,50.2,14.7,Inside box,Regular Play,Off T,0,Open Play,Left Foot,Normal,False,False,0.10956671
3913160,10229.0,Emma Stina Blackstenius,Arsenal WFC,2,89,4,112.5,52.3,14.4,Inside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.124108516
3913184,5058.0,Rachel Daly,Aston Villa W,1,2,55,108.5,40.5,11.5,Inside box,Regular Play,Off T,0,Open Play,Head,Normal,False,False,0.099031836
3913184,15570.0,Chloe Kelly,Manchester City WFC,1,14,23,113.8,55.2,16.4,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Half Volley,False,False,0.017073726
3913184,15555.0,Lauren Hemp,Manchester City WFC,1,17,54,114.5,28.5,12.7,Inside box,From Throw In,Blocked,0,Open Play,Left Foot,Normal,True,False,0.05460478
3913184,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,1,19,48,114.1,34.8,7.9,Inside box,From Free Kick,Post,0,Open Play,Head,Normal,False,True,0.09410355
3913184,35693.0,Mary Boio Fowler,Manchester City WFC,1,20,56,112.0,32.2,11.2,Inside box,Regular Play,Goal,1,Open Play,Left Foot,Volley,False,False,0.13675058
3913184,19498.0,Jessica Park,Manchester City WFC,1,24,27,110.5,52.7,15.9,Inside box,From Counter,Saved,0,Open Play,Right Foot,Normal,False,False,0.10966343
3913184,15555.0,Lauren Hemp,Manchester City WFC,1,29,55,110.8,33.5,11.3,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,False,0.30057573
3913184,33675.0,Laura Madison Blindkilde Brown,Manchester City WFC,1,37,47,109.4,38.8,10.7,Inside box,Regular Play,Post,0,Open Play,Right Foot,Half Volley,True,False,0.27778286
3913184,10252.0,Alex Greenwood,Manchester City WFC,1,39,25,108.2,37.2,12.1,Inside box,From Corner,Wayward,0,Open Play,Head,Normal,False,False,0.045044493
3913184,15421.0,Kenza Dali,Aston Villa W,1,44,47,103.5,51.7,20.2,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,False,False,0.03320439
3913184,5078.0,Alanna Stephanie Kennedy,Manchester City WFC,1,46,34,108.6,38.5,11.5,Inside box,From Free Kick,Off T,0,Open Play,Head,Normal,False,True,0.037769835
3913184,19498.0,Jessica Park,Manchester City WFC,1,48,6,108.9,37.0,11.5,Inside box,From Keeper,Saved,0,Open Play,Right Foot,Normal,True,False,0.24560067
3913184,32210.0,Laia Aleixandri López,Manchester City WFC,2,45,48,90.2,54.0,32.9,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,False,False,0.012102415
3913184,15570.0,Chloe Kelly,Manchester City WFC,2,46,32,95.0,39.1,25.0,Outside box,Regular Play,Off T,0,Open Play,Right Foot,Normal,False,False,0.03487485
3913184,5058.0,Rachel Daly,Aston Villa W,2,47,40,109.6,40.3,10.4,Inside box,Regular Play,Wayward,0,Open Play,Head,Normal,False,False,0.08068251
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,48,51,101.2,50.0,21.3,Outside box,From Counter,Saved,0,Open Play,Left Foot,Normal,False,False,0.06574319
3913184,33675.0,Laura Madison Blindkilde Brown,Manchester City WFC,2,49,53,101.4,31.1,20.6,Outside box,From Corner,Saved,0,Open Play,Right Foot,Volley,True,True,0.045273505
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,53,52,112.3,26.9,15.2,Inside box,Regular Play,Blocked,0,Open Play,Left Foot,Normal,False,False,0.058021024
3913184,33675.0,Laura Madison Blindkilde Brown,Manchester City WFC,2,64,39,109.8,39.3,10.2,Inside box,From Free Kick,Wayward,0,Open Play,Head,Normal,False,False,0.12902594
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,64,46,105.5,45.9,15.7,Inside box,From Free Kick,Off T,0,Open Play,Left Foot,Normal,False,False,0.11594118
3913184,5058.0,Rachel Daly,Aston Villa W,2,67,19,111.3,29.6,13.6,Inside box,From Counter,Goal,1,Open Play,Right Foot,Normal,False,False,0.30794623
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,69,31,111.6,40.4,8.4,Inside box,From Throw In,Off T,0,Open Play,Head,Normal,False,True,0.097260095
3913184,35693.0,Mary Boio Fowler,Manchester City WFC,2,70,20,113.5,47.0,9.6,Inside box,Regular Play,Off T,0,Open Play,Right Foot,Volley,True,False,0.08189724
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,71,17,112.9,32.5,10.3,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Normal,False,False,0.39482257
3913184,10185.0,Stephanie Houghton,Manchester City WFC,2,71,51,115.0,48.3,9.7,Inside box,From Corner,Blocked,0,Open Play,Head,Normal,False,False,0.05244385
3913184,19498.0,Jessica Park,Manchester City WFC,2,71,56,107.5,32.5,14.6,Inside box,From Corner,Wayward,0,Open Play,Right Foot,Normal,True,True,0.07199752
3913184,10252.0,Alex Greenwood,Manchester City WFC,2,71,58,115.0,49.1,10.4,Inside box,From Corner,Off T,0,Open Play,Head,Normal,False,False,0.07009678
3913184,33675.0,Laura Madison Blindkilde Brown,Manchester City WFC,2,73,40,112.4,34.4,9.4,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,True,False,0.19605508
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,75,46,111.3,36.5,9.4,Inside box,Regular Play,Saved,0,Open Play,Left Foot,Volley,True,False,0.08287421
3913184,15555.0,Lauren Hemp,Manchester City WFC,2,76,13,114.8,37.2,5.9,Inside box,From Throw In,Goal,1,Open Play,Left Foot,Volley,True,False,0.3443735
3913184,10252.0,Alex Greenwood,Manchester City WFC,2,77,51,92.2,29.5,29.7,Outside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,False,False,0.02265204
3913184,15570.0,Chloe Kelly,Manchester City WFC,2,85,20,91.2,43.3,29.0,Outside box,From Counter,Off T,0,Open Play,Right Foot,Normal,False,False,0.027587585
3913184,33010.0,Freya Gregory,Aston Villa W,2,86,28,110.5,24.7,18.0,Inside box,From Throw In,Saved,0,Open Play,Left Foot,Normal,False,False,0.05818728
3913184,5058.0,Rachel Daly,Aston Villa W,2,87,10,114.7,33.2,8.6,Inside box,From Corner,Saved,0,Open Play,Head,Normal,False,False,0.09614588
3913184,10185.0,Stephanie Houghton,Manchester City WFC,2,91,2,90.3,34.8,30.2,Outside box,From Free Kick,Blocked,0,Free Kick,Right Foot,Normal,False,False,0.041461173
3913184,10163.0,Leila Ouahabi El Ouahabi,Manchester City WFC,2,96,2,101.0,34.7,19.7,Outside box,Regular Play,Wayward,0,Open Play,Right Foot,Half Volley,False,False,0.06520495
3912594,16374.0,Aileen Whelan,Leicester City WFC,1,1,46,109.6,33.9,12.1,Inside box,From Free Kick,Wayward,0,Open Play,Right Foot,Half Volley,True,False,0.09221265
3912594,15720.0,Sophie Howard,Leicester City WFC,1,3,25,113.6,43.2,7.2,Inside box,From Corner,Off T,0,Open Play,Head,Normal,False,True,0.10273201
3912594,42836.0,Ella Powell,Bristol City WFC,1,15,53,90.9,46.0,29.7,Outside box,Regular Play,Saved,0,Open Play,Right Foot,Normal,False,False,0.025673928
3912594,15720.0,Sophie Howard,Leicester City WFC,1,23,47,89.7,36.2,30.5,Outside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,True,False,0.018845085
3912594,10100.0,Janice Cayman,Leicester City WFC,1,26,43,105.8,44.2,14.8,Inside box,From Throw In,Off T,0,Open Play,Right Foot,Normal,True,False,0.124460265
3912594,84765.0,Carrie Jones,Bristol City WFC,1,32,11,100.6,30.6,21.6,Outside box,From Free Kick,Goal,1,Open Play,Right Foot,Normal,False,False,0.03456435
3912594,84765.0,Carrie Jones,Bristol City WFC,1,39,3,113.4,23.4,17.9,Inside box,From Throw In,Blocked,0,Open Play,Left Foot,Half Volley,True,False,0.021380512
3912594,135753.0,Samantha Tierney,Leicester City WFC,1,41,2,103.7,45.7,17.3,Inside box,From Throw In,Blocked,0,Open Play,Right Foot,Normal,True,False,0.11136181
3912594,135759.0,Shannon O’Brien,Leicester City WFC,1,41,7,111.1,24.3,18.0,Inside box,From Throw In,Off T,0,Open Play,Left Foot,Normal,False,False,0.03918015
3912594,10260.0,Lena Petermann,Leicester City WFC,1,46,4,109.7,40.9,10.3,Inside box,From Throw In,Blocked,0,Open Play,Right Foot,Normal,True,False,0.31986985
3912594,36801.0,Aimee Palmer,Leicester City WFC,1,46,8,99.5,32.4,21.9,Outside box,From Throw In,Goal,1,Open Play,Left Foot,Normal,False,False,0.043210037
3912594,16374.0,Aileen Whelan,Leicester City WFC,1,48,28,113.1,28.5,13.4,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,True,False,0.112971105
3912594,224822.0,Jutta Rantala,Leicester City WFC,2,46,47,99.0,21.8,27.8,Outside box,From Free Kick,Blocked,0,Free Kick,Right Foot,Normal,False,False,0.016712537
3912594,135753.0,Samantha Tierney,Leicester City WFC,2,46,52,115.1,34.2,7.6,Inside box,From Free Kick,Saved,0,Open Play,Right Foot,Normal,True,False,0.36144978
3912594,135759.0,Shannon O’Brien,Leicester City WFC,2,48,13,104.0,29.0,19.4,Inside box,From Throw In,Goal,1,Open Play,Right Foot,Normal,False,False,0.06702799
3912594,10260.0,Lena Petermann,Leicester City WFC,2,51,38,112.0,43.2,8.6,Inside box,From Corner,Goal,1,Open Play,Head,Normal,False,False,0.07912714
3912594,10100.0,Janice Cayman,Leicester City WFC,2,54,13,94.9,41.6,25.2,Outside box,Other,Saved,0,Open Play,Right Foot,Normal,False,True,0.033688765
3912594,16374.0,Aileen Whelan,Leicester City WFC,2,55,30,104.5,39.3,15.5,Inside box,From Corner,Off T,0,Open Play,Head,Normal,False,True,0.029918438
3912594,10260.0,Lena Petermann,Leicester City WFC,2,56,30,109.9,48.2,13.0,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Half Volley,True,True,0.05742309
3912594,84765.0,Carrie Jones,Bristol City WFC,2,58,42,92.0,43.3,28.2,Outside box,From Free Kick,Blocked,0,Open Play,Right Foot,Normal,False,False,0.025364367
3912594,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,2,75,9,104.8,50.4,18.4,Inside box,Regular Play,Blocked,0,Open Play,Right Foot,Normal,True,False,0.063257754
3912594,46741.0,Naomi Layzell,Bristol City WFC,2,75,55,109.9,41.0,10.1,Inside box,From Corner,Wayward,0,Open Play,Right Foot,Half Volley,True,False,0.09575426
3912594,15629.0,Satara Murray,Bristol City WFC,2,78,3,107.2,42.1,13.0,Inside box,From Free Kick,Off T,0,Open Play,Right Foot,Half Volley,True,True,0.09271169
3912594,224822.0,Jutta Rantala,Leicester City WFC,2,81,38,110.5,34.9,10.8,Inside box,From Throw In,Wayward,0,Open Play,Left Foot,Half Volley,True,False,0.07039608
3912594,224822.0,Jutta Rantala,Leicester City WFC,2,82,17,108.6,44.3,12.2,Inside box,Regular Play,Goal,1,Open Play,Right Foot,Normal,True,True,0.19338362
3912594,15788.0,Amalie Grønbak Thestrup,Bristol City WFC,2,84,49,108.1,40.1,11.9,Inside box,Other,Goal,1,Penalty,Right Foot,Normal,False,False,0.7835
3912594,25601.0,Deanne Cynthia Rose,Leicester City WFC,2,94,23,105.3,34.9,15.6,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.15089296
3913103,31531.0,Lauren James,Chelsea FCW,1,1,10,106.9,41.2,13.2,Inside box,From Throw In,Goal,1,Open Play,Right Foot,Normal,False,True,0.47722688
3913103,31531.0,Lauren James,Chelsea FCW,1,4,2,110.3,30.0,13.9,Inside box,From Throw In,Saved,0,Open Play,Right Foot,Normal,False,False,0.10547861
3913103,224822.0,Jutta Rantala,Leicester City WFC,1,22,45,113.1,25.2,16.3,Inside box,From Corner,Blocked,0,Open Play,Right Foot,Normal,False,False,0.014875341
3913103,224822.0,Jutta Rantala,Leicester City WFC,1,25,27,105.7,30.2,17.3,Inside box,Regular Play,Goal,1,Open Play,Left Foot,Normal,False,False,0.14878504
3913103,62710.0,Johanna Rytting-Kaneryd,Chelsea FCW,1,33,41,102.6,47.8,19.1,Inside box,From Free Kick,Blocked,0,Open Play,Right Foot,Volley,True,True,0.040497303
3913103,224822.0,Jutta Rantala,Leicester City WFC,1,33,52,102.9,20.3,26.1,Inside box,From Counter,Wayward,0,Open Play,Left Foot,Normal,False,False,0.014651857
3913103,15631.0,Niamh Charles,Chelsea FCW,1,35,22,111.3,31.6,12.1,Inside box,From Corner,Off T,0,Open Play,Left Foot,Volley,True,True,0.059863623
3913103,31531.0,Lauren James,Chelsea FCW,1,38,47,112.8,44.7,8.6,Inside box,Regular Play,Wayward,0,Open Play,Head,Normal,False,True,0.13286474
